2097152,2,0,dft_1048576,linear,151.721
2097152,2,0,dft_1048576,manual-strided,184.271
2097152,2,0,dft_1048576,iterator-strided-dynamic,167.796
2097152,2,0,dft_1048576,iterator-strided-static,168.994
2097152,4,0,dft_1048576,linear,133.359
2097152,4,0,dft_1048576,manual-strided,249.5
2097152,4,0,dft_1048576,iterator-strided-dynamic,234.087
2097152,4,0,dft_1048576,iterator-strided-static,232.934
2097152,4,2,dft_1048576,linear,133.154
2097152,4,2,dft_1048576,manual-blockstrided,227.951
2097152,4,2,dft_1048576,iterator-blockstrided-dynamic,351.719
2097152,4,2,dft_1048576,iterator-blockstrided-static,157.98
2097152,8,0,dft_1048576,linear,135.4
2097152,8,0,dft_1048576,manual-strided,366.873
2097152,8,0,dft_1048576,iterator-strided-dynamic,373.688
2097152,8,0,dft_1048576,iterator-strided-static,371.02
2097152,8,4,dft_1048576,linear,133.381
2097152,8,4,dft_1048576,manual-blockstrided,230.849
2097152,8,4,dft_1048576,iterator-blockstrided-dynamic,352.404
2097152,8,4,dft_1048576,iterator-blockstrided-static,165.359
2097152,2,0,dft_1048576,linear,133.414
2097152,2,0,dft_1048576,manual-strided,161.425
2097152,2,0,dft_1048576,iterator-strided-dynamic,161.376
2097152,2,0,dft_1048576,iterator-strided-static,159.786
2097152,4,0,dft_1048576,linear,132.993
2097152,4,0,dft_1048576,manual-strided,210.166
2097152,4,0,dft_1048576,iterator-strided-dynamic,233.284
2097152,4,0,dft_1048576,iterator-strided-static,231.059
2097152,4,2,dft_1048576,linear,133.025
2097152,4,2,dft_1048576,manual-blockstrided,227.238
2097152,4,2,dft_1048576,iterator-blockstrided-dynamic,349.811
2097152,4,2,dft_1048576,iterator-blockstrided-static,155.798
2097152,8,0,dft_1048576,linear,132.876
2097152,8,0,dft_1048576,manual-strided,290.293
2097152,8,0,dft_1048576,iterator-strided-dynamic,374.972
2097152,8,0,dft_1048576,iterator-strided-static,380.19
2097152,8,4,dft_1048576,linear,132.939
2097152,8,4,dft_1048576,manual-blockstrided,233.076
2097152,8,4,dft_1048576,iterator-blockstrided-dynamic,352.785
2097152,8,4,dft_1048576,iterator-blockstrided-static,166.947
2097152,2,0,dft_1048576,linear,133.604
2097152,2,0,dft_1048576,manual-strided,161.424
2097152,2,0,dft_1048576,iterator-strided-dynamic,161.493
2097152,2,0,dft_1048576,iterator-strided-static,161.19
2097152,4,0,dft_1048576,linear,133.11
2097152,4,0,dft_1048576,manual-strided,210.128
2097152,4,0,dft_1048576,iterator-strided-dynamic,234.401
2097152,4,0,dft_1048576,iterator-strided-static,231.94
2097152,4,2,dft_1048576,linear,133.589
2097152,4,2,dft_1048576,manual-blockstrided,227.895
2097152,4,2,dft_1048576,iterator-blockstrided-dynamic,350.991
2097152,4,2,dft_1048576,iterator-blockstrided-static,156.302
2097152,8,0,dft_1048576,linear,132.998
2097152,8,0,dft_1048576,manual-strided,288.511
2097152,8,0,dft_1048576,iterator-strided-dynamic,374.14
2097152,8,0,dft_1048576,iterator-strided-static,395.049
2097152,8,4,dft_1048576,linear,133
2097152,8,4,dft_1048576,manual-blockstrided,231.222
2097152,8,4,dft_1048576,iterator-blockstrided-dynamic,352.53
2097152,8,4,dft_1048576,iterator-blockstrided-static,166.075
2097152,2,0,dft_1048576,linear,134.33
2097152,2,0,dft_1048576,manual-strided,161.589
2097152,2,0,dft_1048576,iterator-strided-dynamic,162.854
2097152,2,0,dft_1048576,iterator-strided-static,159.716
2097152,4,0,dft_1048576,linear,132.918
2097152,4,0,dft_1048576,manual-strided,211.151
2097152,4,0,dft_1048576,iterator-strided-dynamic,233.024
2097152,4,0,dft_1048576,iterator-strided-static,234.402
2097152,4,2,dft_1048576,linear,157.838
2097152,4,2,dft_1048576,manual-blockstrided,228.789
2097152,4,2,dft_1048576,iterator-blockstrided-dynamic,352.079
2097152,4,2,dft_1048576,iterator-blockstrided-static,157.985
2097152,8,0,dft_1048576,linear,154.13
2097152,8,0,dft_1048576,manual-strided,289.995
2097152,8,0,dft_1048576,iterator-strided-dynamic,374.231
2097152,8,0,dft_1048576,iterator-strided-static,371.334
2097152,8,4,dft_1048576,linear,132.98
2097152,8,4,dft_1048576,manual-blockstrided,231.515
2097152,8,4,dft_1048576,iterator-blockstrided-dynamic,356.01
2097152,8,4,dft_1048576,iterator-blockstrided-static,180.621
2097152,2,0,dft_1048576,linear,135.989
2097152,2,0,dft_1048576,manual-strided,178.918
2097152,2,0,dft_1048576,iterator-strided-dynamic,172.748
2097152,2,0,dft_1048576,iterator-strided-static,181.645
2097152,4,0,dft_1048576,linear,148.33
2097152,4,0,dft_1048576,manual-strided,244.343
