160000,2,0,scan,linear,0.772
160000,2,0,scan,copy-strided,1.613
160000,2,0,scan,manual-strided,0.866
160000,2,0,scan,iterator-strided-dynamic,0.643
160000,2,0,scan,iterator-strided-static,0.816
160000,4,0,scan,linear,0.294
160000,4,0,scan,copy-strided,0.985
160000,4,0,scan,manual-strided,0.528
160000,4,0,scan,iterator-strided-dynamic,0.493
160000,4,0,scan,iterator-strided-static,0.488
160000,4,2,scan,linear,0.544
160000,4,2,scan,copy-blockstrided,1.382
160000,4,2,scan,manual-blockstrided,0.796
160000,4,2,scan,iterator-blockstrided-dynamic,0.778
160000,4,2,scan,iterator-blockstrided-static,0.648
160000,8,0,scan,linear,0.138
160000,8,0,scan,copy-strided,0.629
160000,8,0,scan,manual-strided,0.591
160000,8,0,scan,iterator-strided-dynamic,0.54
160000,8,0,scan,iterator-strided-static,0.454
160000,8,4,scan,linear,0.574
160000,8,4,scan,copy-blockstrided,1.417
160000,8,4,scan,manual-blockstrided,0.772
160000,8,4,scan,iterator-blockstrided-dynamic,0.773
160000,8,4,scan,iterator-blockstrided-static,0.638
320000,2,0,scan,linear,1.15
320000,2,0,scan,copy-strided,3.449
320000,2,0,scan,manual-strided,2.024
320000,2,0,scan,iterator-strided-dynamic,1.768
320000,2,0,scan,iterator-strided-static,1.707
320000,4,0,scan,linear,0.592
320000,4,0,scan,copy-strided,2.087
320000,4,0,scan,manual-strided,1.668
320000,4,0,scan,iterator-strided-dynamic,1.965
320000,4,0,scan,iterator-strided-static,1.672
320000,4,2,scan,linear,1.174
320000,4,2,scan,copy-blockstrided,3.618
320000,4,2,scan,manual-blockstrided,1.847
320000,4,2,scan,iterator-blockstrided-dynamic,1.844
320000,4,2,scan,iterator-blockstrided-static,1.774
320000,8,0,scan,linear,0.278
320000,8,0,scan,copy-strided,1.708
320000,8,0,scan,manual-strided,1.731
320000,8,0,scan,iterator-strided-dynamic,1.608
320000,8,0,scan,iterator-strided-static,1.704
320000,8,4,scan,linear,1.154
320000,8,4,scan,copy-blockstrided,3.675
320000,8,4,scan,manual-blockstrided,1.828
320000,8,4,scan,iterator-blockstrided-dynamic,1.855
320000,8,4,scan,iterator-blockstrided-static,1.781
480000,2,0,scan,linear,1.782
480000,2,0,scan,copy-strided,5.91
480000,2,0,scan,manual-strided,3.169
480000,2,0,scan,iterator-strided-dynamic,3.008
480000,2,0,scan,iterator-strided-static,2.738
480000,4,0,scan,linear,0.91
480000,4,0,scan,copy-strided,3.592
480000,4,0,scan,manual-strided,2.662
480000,4,0,scan,iterator-strided-dynamic,2.716
480000,4,0,scan,iterator-strided-static,2.642
480000,4,2,scan,linear,1.797
480000,4,2,scan,copy-blockstrided,5.445
480000,4,2,scan,manual-blockstrided,2.931
480000,4,2,scan,iterator-blockstrided-dynamic,3.036
480000,4,2,scan,iterator-blockstrided-static,2.799
480000,8,0,scan,linear,0.442
480000,8,0,scan,copy-strided,2.858
480000,8,0,scan,manual-strided,2.748
480000,8,0,scan,iterator-strided-dynamic,2.8
480000,8,0,scan,iterator-strided-static,2.743
480000,8,4,scan,linear,1.79
480000,8,4,scan,copy-blockstrided,5.446
480000,8,4,scan,manual-blockstrided,3.099
480000,8,4,scan,iterator-blockstrided-dynamic,2.944
480000,8,4,scan,iterator-blockstrided-static,2.843
640000,2,0,scan,linear,2.412
640000,2,0,scan,copy-strided,7.339
640000,2,0,scan,manual-strided,3.988
640000,2,0,scan,iterator-strided-dynamic,3.507
640000,2,0,scan,iterator-strided-static,3.575
640000,4,0,scan,linear,1.166
640000,4,0,scan,copy-strided,5.192
640000,4,0,scan,manual-strided,3.406
640000,4,0,scan,iterator-strided-dynamic,3.544
640000,4,0,scan,iterator-strided-static,3.235
640000,4,2,scan,linear,2.414
640000,4,2,scan,copy-blockstrided,7.105
640000,4,2,scan,manual-blockstrided,3.892
640000,4,2,scan,iterator-blockstrided-dynamic,3.639
640000,4,2,scan,iterator-blockstrided-static,3.674
640000,8,0,scan,linear,0.569
640000,8,0,scan,copy-strided,4.137
640000,8,0,scan,manual-strided,3.479
640000,8,0,scan,iterator-strided-dynamic,3.651
640000,8,0,scan,iterator-strided-static,3.459
640000,8,4,scan,linear,2.404
640000,8,4,scan,copy-blockstrided,7.141
640000,8,4,scan,manual-blockstrided,3.864
640000,8,4,scan,iterator-blockstrided-dynamic,3.646
640000,8,4,scan,iterator-blockstrided-static,3.677
800000,2,0,scan,linear,2.881
800000,2,0,scan,copy-strided,9.726
800000,2,0,scan,manual-strided,4.833
800000,2,0,scan,iterator-strided-dynamic,4.488
800000,2,0,scan,iterator-strided-static,4.285
800000,4,0,scan,linear,1.538
800000,4,0,scan,copy-strided,6.549
800000,4,0,scan,manual-strided,4.349
800000,4,0,scan,iterator-strided-dynamic,4.359
800000,4,0,scan,iterator-strided-static,4.182
800000,4,2,scan,linear,2.884
800000,4,2,scan,copy-blockstrided,9.468
800000,4,2,scan,manual-blockstrided,4.783
800000,4,2,scan,iterator-blockstrided-dynamic,4.732
800000,4,2,scan,iterator-blockstrided-static,4.415
800000,8,0,scan,linear,0.79
800000,8,0,scan,copy-strided,5.219
800000,8,0,scan,manual-strided,4.478
800000,8,0,scan,iterator-strided-dynamic,4.386
800000,8,0,scan,iterator-strided-static,4.483
800000,8,4,scan,linear,2.91
800000,8,4,scan,copy-blockstrided,9.151
800000,8,4,scan,manual-blockstrided,4.658
800000,8,4,scan,iterator-blockstrided-dynamic,4.726
800000,8,4,scan,iterator-blockstrided-static,4.467
960000,2,0,scan,linear,3.543
960000,2,0,scan,copy-strided,11.089
960000,2,0,scan,manual-strided,5.601
960000,2,0,scan,iterator-strided-dynamic,5.296
960000,2,0,scan,iterator-strided-static,5.127
960000,4,0,scan,linear,1.821
960000,4,0,scan,copy-strided,8.019
960000,4,0,scan,manual-strided,5.066
960000,4,0,scan,iterator-strided-dynamic,5.119
960000,4,0,scan,iterator-strided-static,5.009
960000,4,2,scan,linear,3.553
960000,4,2,scan,copy-blockstrided,11.082
960000,4,2,scan,manual-blockstrided,5.581
960000,4,2,scan,iterator-blockstrided-dynamic,5.744
960000,4,2,scan,iterator-blockstrided-static,5.281
960000,8,0,scan,linear,0.948
960000,8,0,scan,copy-strided,6.427
960000,8,0,scan,manual-strided,5.202
960000,8,0,scan,iterator-strided-dynamic,5.309
960000,8,0,scan,iterator-strided-static,5.341
960000,8,4,scan,linear,3.547
960000,8,4,scan,copy-blockstrided,10.975
960000,8,4,scan,manual-blockstrided,5.596
960000,8,4,scan,iterator-blockstrided-dynamic,5.629
960000,8,4,scan,iterator-blockstrided-static,5.321
1120000,2,0,scan,linear,4.127
1120000,2,0,scan,copy-strided,13.031
1120000,2,0,scan,manual-strided,6.549
1120000,2,0,scan,iterator-strided-dynamic,6.203
