160000,2,0,quicksort,linear,9.764
160000,2,0,quicksort,copy-strided,9.428
160000,2,0,quicksort,manual-strided,10.721
160000,2,0,quicksort,iterator-strided-dynamic,10.202
160000,2,0,quicksort,iterator-strided-static,10.256
160000,4,0,quicksort,linear,4.598
160000,4,0,quicksort,copy-strided,4.616
160000,4,0,quicksort,manual-strided,5.224
160000,4,0,quicksort,iterator-strided-dynamic,5.19
160000,4,0,quicksort,iterator-strided-static,4.877
160000,4,2,quicksort,linear,9.177
160000,4,2,quicksort,copy-blockstrided,9.436
160000,4,2,quicksort,manual-blockstrided,22.737
160000,4,2,quicksort,iterator-blockstrided-dynamic,22.273
160000,4,2,quicksort,iterator-blockstrided-static,13.717
160000,8,0,quicksort,linear,2.702
160000,8,0,quicksort,copy-strided,2.496
160000,8,0,quicksort,manual-strided,2.877
160000,8,0,quicksort,iterator-strided-dynamic,2.884
160000,8,0,quicksort,iterator-strided-static,2.833
160000,8,4,quicksort,linear,9.075
160000,8,4,quicksort,copy-blockstrided,9.439
160000,8,4,quicksort,manual-blockstrided,21.57
160000,8,4,quicksort,iterator-blockstrided-dynamic,23.68
160000,8,4,quicksort,iterator-blockstrided-static,15.363
320000,2,0,quicksort,linear,20.122
320000,2,0,quicksort,copy-strided,20.515
320000,2,0,quicksort,manual-strided,21.954
320000,2,0,quicksort,iterator-strided-dynamic,22.764
320000,2,0,quicksort,iterator-strided-static,21.729
320000,4,0,quicksort,linear,10.125
320000,4,0,quicksort,copy-strided,11.237
320000,4,0,quicksort,manual-strided,12.471
320000,4,0,quicksort,iterator-strided-dynamic,12.083
320000,4,0,quicksort,iterator-strided-static,11.432
320000,4,2,quicksort,linear,19.576
320000,4,2,quicksort,copy-blockstrided,20.76
320000,4,2,quicksort,manual-blockstrided,48.304
320000,4,2,quicksort,iterator-blockstrided-dynamic,47.82
320000,4,2,quicksort,iterator-blockstrided-static,29.812
320000,8,0,quicksort,linear,5.81
320000,8,0,quicksort,copy-strided,6.357
320000,8,0,quicksort,manual-strided,7.047
320000,8,0,quicksort,iterator-strided-dynamic,7.796
320000,8,0,quicksort,iterator-strided-static,7.006
320000,8,4,quicksort,linear,19.683
320000,8,4,quicksort,copy-blockstrided,20.68
320000,8,4,quicksort,manual-blockstrided,46.187
320000,8,4,quicksort,iterator-blockstrided-dynamic,46.451
320000,8,4,quicksort,iterator-blockstrided-static,31.008
480000,2,0,quicksort,linear,30.706
480000,2,0,quicksort,copy-strided,31.881
480000,2,0,quicksort,manual-strided,34.74
480000,2,0,quicksort,iterator-strided-dynamic,35.455
480000,2,0,quicksort,iterator-strided-static,34.043
480000,4,0,quicksort,linear,15.815
480000,4,0,quicksort,copy-strided,17.219
480000,4,0,quicksort,manual-strided,19.749
480000,4,0,quicksort,iterator-strided-dynamic,19.508
480000,4,0,quicksort,iterator-strided-static,19.28
480000,4,2,quicksort,linear,30.505
480000,4,2,quicksort,copy-blockstrided,32.316
480000,4,2,quicksort,manual-blockstrided,73.821
480000,4,2,quicksort,iterator-blockstrided-dynamic,74.825
480000,4,2,quicksort,iterator-blockstrided-static,47.287
480000,8,0,quicksort,linear,8.943
480000,8,0,quicksort,copy-strided,9.964
480000,8,0,quicksort,manual-strided,11.725
480000,8,0,quicksort,iterator-strided-dynamic,12.953
480000,8,0,quicksort,iterator-strided-static,13.579
480000,8,4,quicksort,linear,30.521
480000,8,4,quicksort,copy-blockstrided,32.279
480000,8,4,quicksort,manual-blockstrided,70.154
480000,8,4,quicksort,iterator-blockstrided-dynamic,72.74
480000,8,4,quicksort,iterator-blockstrided-static,48.851
640000,2,0,quicksort,linear,41.672
640000,2,0,quicksort,copy-strided,43.576
640000,2,0,quicksort,manual-strided,48.264
640000,2,0,quicksort,iterator-strided-dynamic,48.169
640000,2,0,quicksort,iterator-strided-static,46.737
640000,4,0,quicksort,linear,21.498
640000,4,0,quicksort,copy-strided,23.017
640000,4,0,quicksort,manual-strided,27.343
640000,4,0,quicksort,iterator-strided-dynamic,28.03
640000,4,0,quicksort,iterator-strided-static,27.709
640000,4,2,quicksort,linear,41.379
640000,4,2,quicksort,copy-blockstrided,43.159
640000,4,2,quicksort,manual-blockstrided,102.142
640000,4,2,quicksort,iterator-blockstrided-dynamic,102.961
640000,4,2,quicksort,iterator-blockstrided-static,63.444
640000,8,0,quicksort,linear,12.088
640000,8,0,quicksort,copy-strided,13.531
640000,8,0,quicksort,manual-strided,18.482
640000,8,0,quicksort,iterator-strided-dynamic,19.269
640000,8,0,quicksort,iterator-strided-static,16.254
640000,8,4,quicksort,linear,41.236
640000,8,4,quicksort,copy-blockstrided,43.415
640000,8,4,quicksort,manual-blockstrided,99.975
640000,8,4,quicksort,iterator-blockstrided-dynamic,101.172
640000,8,4,quicksort,iterator-blockstrided-static,66.3
800000,2,0,quicksort,linear,52.255
800000,2,0,quicksort,copy-strided,54.44
800000,2,0,quicksort,manual-strided,63.672
800000,2,0,quicksort,iterator-strided-dynamic,61.288
800000,2,0,quicksort,iterator-strided-static,61.397
800000,4,0,quicksort,linear,27.095
800000,4,0,quicksort,copy-strided,28.933
800000,4,0,quicksort,manual-strided,35.382
800000,4,0,quicksort,iterator-strided-dynamic,36.805
800000,4,0,quicksort,iterator-strided-static,34.232
800000,4,2,quicksort,linear,51.917
800000,4,2,quicksort,copy-blockstrided,54.641
800000,4,2,quicksort,manual-blockstrided,128.486
800000,4,2,quicksort,iterator-blockstrided-dynamic,131.148
800000,4,2,quicksort,iterator-blockstrided-static,79.877
800000,8,0,quicksort,linear,14.944
800000,8,0,quicksort,copy-strided,16.639
800000,8,0,quicksort,manual-strided,25.304
800000,8,0,quicksort,iterator-strided-dynamic,23.073
800000,8,0,quicksort,iterator-strided-static,21.925
800000,8,4,quicksort,linear,52.486
800000,8,4,quicksort,copy-blockstrided,54.65
800000,8,4,quicksort,manual-blockstrided,128.495
800000,8,4,quicksort,iterator-blockstrided-dynamic,129.754
800000,8,4,quicksort,iterator-blockstrided-static,84.653
960000,2,0,quicksort,linear,64.034
960000,2,0,quicksort,copy-strided,66.663
960000,2,0,quicksort,manual-strided,77.822
960000,2,0,quicksort,iterator-strided-dynamic,75.613
960000,2,0,quicksort,iterator-strided-static,72.977
960000,4,0,quicksort,linear,32.95
960000,4,0,quicksort,copy-strided,35.151
960000,4,0,quicksort,manual-strided,43.668
960000,4,0,quicksort,iterator-strided-dynamic,47.334
960000,4,0,quicksort,iterator-strided-static,41.504
960000,4,2,quicksort,linear,63.055
960000,4,2,quicksort,copy-blockstrided,66.774
960000,4,2,quicksort,manual-blockstrided,155.213
960000,4,2,quicksort,iterator-blockstrided-dynamic,159.37
960000,4,2,quicksort,iterator-blockstrided-static,98.912
960000,8,0,quicksort,linear,18.34
960000,8,0,quicksort,copy-strided,20.23
960000,8,0,quicksort,manual-strided,27.91
